node,job_id,forecast_id,transfer_time,throughput,host_joules,link_joules,total_joules,avg_ci,carbon_emissions
jgoldverg@gmail.com_ccuc,2,21,8669.802534648352,9227430461.10736,6224918.219877515,16898614.942564283,23123532,389.468085106383,2501.6327024822695
jgoldverg@gmail.com_system76,1,21,10.874699596804417,735652505.0449061,7634.039116956703,13705.66421376861,21339,389.468085106383,2.308572074468085
jgoldverg@gmail.com_system76,3,21,96.60665835969104,8281002713.305717,67817.87416850311,180882.98380139758,248699,389.468085106383,26.905645360520094
jgoldverg@gmail.com_system76,2,21,8669.802534648352,9227430461.10736,6086201.379323142,16898614.942564283,22984815,389.468085106383,2486.625523492908
jgoldverg@gmail.com_tacc,1,21,10.874699596804417,735652505.0449061,8917.253669379625,13705.66421376861,22622,389.468085106383,2.4473741725768323
jgoldverg@gmail.com_tacc,3,21,96.60665835969104,8281002713.305717,79217.45985494665,180882.98380139758,260099,389.468085106383,28.13896096335698
jgoldverg@gmail.com_tacc,2,21,8669.802534648352,9227430461.10736,7109238.078411646,16898614.942564283,24007852,389.468085106383,2597.3033738770687
jgoldverg@gmail.com_ccuc,1,22,10.874699596804417,735652505.0449061,7808.034310505574,13705.66421376861,21513,412.1276595744681,2.462806205673759
jgoldverg@gmail.com_ccuc,3,22,96.60665835969104,8281002713.305717,69363.58070225817,180882.98380139758,250245,412.1276595744681,28.648023936170215
jgoldverg@gmail.com_ccuc,2,22,8669.802534648352,9227430461.10736,6224918.219877515,16898614.942564283,23123532,412.1276595744681,2647.179756737589
jgoldverg@gmail.com_system76,1,22,10.874699596804417,735652505.0449061,7634.039116956703,13705.66421376861,21339,412.1276595744681,2.4428867021276597
jgoldverg@gmail.com_system76,3,22,96.60665835969104,8281002713.305717,67817.87416850311,180882.98380139758,248699,412.1276595744681,28.471038002364065
jgoldverg@gmail.com_system76,2,22,8669.802534648352,9227430461.10736,6086201.379323142,16898614.942564283,22984815,412.1276595744681,2631.2994476950357
jgoldverg@gmail.com_tacc,1,22,10.874699596804417,735652505.0449061,8917.253669379625,13705.66421376861,22622,412.1276595744681,2.5897644208037827
jgoldverg@gmail.com_tacc,3,22,96.60665835969104,8281002713.305717,79217.45985494665,180882.98380139758,260099,412.1276595744681,29.776108924349888
jgoldverg@gmail.com_tacc,2,22,8669.802534648352,9227430461.10736,7109238.078411646,16898614.942564283,24007852,412.1276595744681,2748.416626713948
jgoldverg@gmail.com_ccuc,1,23,10.874699596804417,735652505.0449061,7808.034310505574,13705.66421376861,21513,432.02127659574467,2.5816871453900707
jgoldverg@gmail.com_ccuc,3,23,96.60665835969104,8281002713.305717,69363.58070225817,180882.98380139758,250245,432.02127659574467,30.030878989361703
jgoldverg@gmail.com_ccuc,2,23,8669.802534648352,9227430461.10736,6224918.219877515,16898614.942564283,23123532,432.02127659574467,2774.960503900709
jgoldverg@gmail.com_system76,1,23,10.874699596804417,735652505.0449061,7634.039116956703,13705.66421376861,21339,432.02127659574467,2.560806117021276
jgoldverg@gmail.com_system76,3,23,96.60665835969104,8281002713.305717,67817.87416850311,180882.98380139758,248699,432.02127659574467,29.84534985224586
jgoldverg@gmail.com_system76,2,23,8669.802534648352,9227430461.10736,6086201.379323142,16898614.942564283,22984815,432.02127659574467,2758.313644060284
jgoldverg@gmail.com_tacc,1,23,10.874699596804417,735652505.0449061,8917.253669379625,13705.66421376861,22622,432.02127659574467,2.7147736997635934
jgoldverg@gmail.com_tacc,3,23,96.60665835969104,8281002713.305717,79217.45985494665,180882.98380139758,260099,432.02127659574467,31.21341722813239
jgoldverg@gmail.com_tacc,2,23,8669.802534648352,9227430461.10736,7109238.078411646,16898614.942564283,24007852,432.02127659574467,2881.0841303782504
jgoldverg@gmail.com_ccuc,1,24,10.874699596804417,735652505.0449061,7808.034310505574,13705.66421376861,21513,441.7659574468085,2.639919734042553
jgoldverg@gmail.com_ccuc,3,24,96.60665835969104,8281002713.305717,69363.58070225817,180882.98380139758,250245,441.7659574468085,30.70825611702128
jgoldverg@gmail.com_ccuc,2,24,8669.802534648352,9227430461.10736,6224918.219877515,16898614.942564283,23123532,441.7659574468085,2837.552570425532
jgoldverg@gmail.com_system76,1,24,10.874699596804417,735652505.0449061,7634.039116956703,13705.66421376861,21339,441.7659574468085,2.618567712765957
jgoldverg@gmail.com_system76,3,24,96.60665835969104,8281002713.305717,67817.87416850311,180882.98380139758,248699,441.7659574468085,30.51854218085106
jgoldverg@gmail.com_system76,2,24,8669.802534648352,9227430461.10736,6086201.379323142,16898614.942564283,22984815,441.7659574468085,2820.5302236702128
jgoldverg@gmail.com_tacc,1,24,10.874699596804417,735652505.0449061,8917.253669379625,13705.66421376861,22622,441.7659574468085,2.7760081914893617
jgoldverg@gmail.com_tacc,3,24,96.60665835969104,8281002713.305717,79217.45985494665,180882.98380139758,260099,441.7659574468085,31.91746771276596
jgoldverg@gmail.com_tacc,2,24,8669.802534648352,9227430461.10736,7109238.078411646,16898614.942564283,24007852,441.7659574468085,2946.0699236170212
